id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,direct_free_kick_taker,corner_taker,penalty_taker,player_role,pos_group,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kicks_on_target_percent,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg
393866,F. Baschirotto,Federico Baschirotto,29.0,1996-09-20,Italy,SerieA,Cremonese,https://cdn5.wyscout.com/photos/team/public/197_120x120.png,ff0000,2026-06-30,6000000.0,€6.0M,3719,False,38.0,False,CB,"['RCB', 'CB', 'LCB']",right,184.0,77.0,False,False,False,Aerial dominant CB,CB,73.51,73.57,77.98,62.26,83.02,54.35,26.44,39.74,39.37,34.54,20.75,14.34,14.34,31.83,23.97,61.31,16.32,26.84,26.69,61.26,50.76,16.16,47.54,69.56,62.71,53.26,17.84,50.67,73.52,,,35.06,35.06,,,,33.48,34.47,44.64,9.36,9.17,27.49
394647,J. St. Juste,Jeremiah St. Juste,28.0,1996-10-19,Netherlands|St. Kitts and Nevis,Liga Portuguesa,Sporting CP,https://cdn5.wyscout.com/photos/team/public/159_120x120.png,39825e,2026-06-30,8000000.0,€8.0M,670,False,14.0,False,CB,"['RCB3', 'LCB', 'CB']",right,186.0,76.0,False,False,False,Ball-playing CB,CB,18.02,18.28,24.01,6.05,36.3,21.81,26.44,39.74,14.4,97.99,83.38,14.34,14.34,93.55,73.0,93.15,38.29,61.68,64.46,12.21,45.16,29.96,40.26,10.0,28.13,45.75,2.82,31.55,43.23,,,35.06,35.06,,,,33.48,34.47,100.0,46.31,66.3,27.49
394760,J. Lucumí,Jhon Janer Lucumí Bonilla,27.0,1998-06-26,Colombia,SerieA,Bologna,https://cdn5.wyscout.com/photos/team/public/174_120x120.png,ee3c46,2026-06-30,0.0,No disponible / 0 €,3064,False,34.0,False,CB,['LCB'],left,187.0,86.0,False,False,False,Ball-playing CB,CB,43.0,43.53,54.32,55.06,63.12,25.96,26.44,39.74,44.06,82.93,76.85,42.82,32.42,88.65,65.83,93.15,57.18,72.0,62.79,34.08,58.61,42.1,50.61,11.57,13.74,57.93,47.63,32.56,29.84,,,35.06,35.06,,,,33.48,34.47,26.94,53.05,57.5,27.49
394860,Maracás,Jóbson de Brito Gonzaga,31.0,1994-04-27,Brazil,Liga Portuguesa,Moreirense,https://cdn5.wyscout.com/photos/team/public/2599_120x120.png,2a5d28,2026-06-30,1000000.0,€1.0M,2565,False,28.0,False,CB,['LCB'],right,184.0,76.0,False,False,False,Low-impact CB,CB,47.82,48.68,59.07,71.31,49.51,46.18,63.89,14.01,14.4,58.89,27.9,14.34,14.34,13.99,9.16,93.15,40.48,5.26,14.13,71.21,22.75,64.34,50.47,65.45,41.01,42.94,12.45,69.23,61.47,,,35.06,35.06,,,,33.48,34.47,35.5,38.31,51.55,27.49
396763,Lucas Áfrico,Lucas Henrique Da Silva,30.0,1995-02-05,Brazil,Liga Portuguesa,Farense,https://cdn5.wyscout.com/photos/team/public/g1729_120x120.png,,2026-06-30,300000.0,€300K,1957,False,21.0,False,CB,"['LCB3', 'LCB']",left,188.0,79.0,False,False,False,Aerial dominant CB,CB,51.98,53.1,62.57,63.79,70.61,36.96,26.44,14.01,14.4,15.77,7.15,14.34,14.34,23.89,30.83,41.25,40.48,8.0,37.37,34.53,49.35,49.4,30.07,51.89,65.37,44.79,51.07,38.04,54.99,,,35.06,35.06,,,,33.48,34.47,76.37,47.3,68.26,27.49
396792,K. Danso,Kevin Danso,26.0,1998-09-19,Austria|Ghana,"Ligue 1, Premier League",Tottenham Hotspur,https://cdn5.wyscout.com/photos/team/public/26_120x120.png,1d3752,2027-06-30,25000000.0,€25.0M,2361,False,14.792037272342228,False,CB,"['CB', 'RCB']",right,190.0,85.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,61.62,22.93,41.48,26.44,51.13,35.0,62.17,67.51,76.38,29.39,42.47,44.54,48.84,49.37,64.56,57.29,49.21,74.47,68.44,39.23,53.49,68.43,80.77,48.7,83.76,85.62,,,35.06,35.06,,,,33.48,34.47,80.81,76.7,56.19,27.49
396832,C. Awaziem,Chidozie Collins Awaziem,28.0,1997-01-01,Nigeria|Portugal,"Liga Portuguesa, Ligue 1",Nantes,https://cdn5.wyscout.com/photos/team/public/695_120x120.png,800000,2025-12-31,3000000.0,€3.0M,2053,False,11.871894788114954,False,CB,"['RCB3', 'RCB']",right,189.0,78.0,False,False,False,Ball-stealing CB,CB,49.32,50.37,60.63,44.09,67.27,41.09,65.97,48.53,55.34,52.97,49.26,14.34,14.34,54.41,60.18,65.71,47.58,45.73,62.64,31.07,51.7,18.05,61.88,24.94,42.31,82.85,48.49,82.57,74.58,,,35.06,35.06,,,,87.27,34.47,60.51,55.5,65.18,67.35
397842,K. Itakura,Ko Itakura,28.0,1997-01-27,Japan,Bundesliga,Ajax,https://cdn5.wyscout.com/photos/team/public/139_120x120.png,ec1824,2026-06-30,12000000.0,€12.0M,2826,False,29.0,False,CB,"['RCB', 'LCB']",right,188.0,80.0,False,False,False,Ball-playing CB,CB,56.8,57.79,54.32,52.29,39.84,67.27,26.44,56.45,44.06,77.86,66.08,42.82,40.69,49.22,47.15,82.32,83.42,67.43,57.87,36.48,30.82,73.93,47.54,48.01,43.25,56.88,45.95,66.49,54.99,,,35.06,35.06,,,,33.48,34.47,41.01,28.6,37.57,27.49
397866,S. Bueno,Santiago Ignacio Bueno Sciutto,27.0,1998-11-09,Uruguay,Premier League,Wolverhampton Wanderers,https://cdn5.wyscout.com/photos/team/public/319_120x120.png,,2028-06-30,8000000.0,€8.0M,2153,False,31.0,False,CB,"['CB', 'RCB3', 'RCB']",right,192.0,80.0,False,False,False,Aerial dominant CB,CB,47.82,48.68,24.01,85.85,39.84,56.72,26.44,14.01,53.25,72.19,26.83,83.61,46.41,70.76,21.16,6.05,6.05,25.96,13.91,75.49,82.62,45.38,82.75,44.68,45.74,72.62,71.47,21.1,53.69,,,35.06,35.06,,,,33.48,34.47,63.74,19.61,40.32,27.49
398741,Léo Santos,Leonardo Rodrigues dos Santos,26.0,1998-12-09,Brazil,Liga Portuguesa,Nacional,https://cdn5.wyscout.com/photos/team/public/164_120x120.png,,2027-06-30,900000.0,€900K,892,False,16.0,False,CB,"['RCB', 'LCB', 'RCB3']",right,186.0,80.0,False,False,False,Aerial dominant CB,CB,73.51,73.57,77.98,58.77,78.75,61.67,26.44,14.01,14.4,43.06,19.56,71.51,49.39,11.53,6.76,6.05,6.05,28.3,14.68,18.16,50.05,10.35,55.27,15.89,67.38,49.08,55.16,62.13,51.55,,,35.06,35.06,,,,33.48,34.47,79.48,66.9,71.24,27.49
399768,M. de Ligt,Matthijs de Ligt,26.0,1999-08-12,Netherlands,Premier League,Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,,65000000.0,€65.0M,2609,False,29.0,False,CB,"['RCB3', 'CB']",right,189.0,89.0,False,False,False,Aerial dominant CB,CB,61.88,62.74,54.32,66.23,11.65,82.55,26.44,14.01,48.49,57.68,48.9,76.15,66.55,17.58,20.53,29.34,31.9,5.26,26.01,91.96,58.09,49.83,91.32,63.9,62.57,25.32,18.82,18.92,56.67,,,35.06,35.06,,,,33.48,34.47,8.54,30.91,13.34,27.49
403084,F. Sierralta,Francisco Sierralta Carvallo,28.0,1997-05-06,Chile|Spain,Ligue 1,Auxerre,https://cdn5.wyscout.com/photos/team/public/20_120x120.png,,2027-06-30,1500000.0,€1.5M,941,False,10.0,False,CB,"['CB', 'RCB']",right,190.0,83.0,False,False,False,Aerial dominant CB,CB,73.51,73.57,77.98,58.77,63.12,75.13,26.44,56.45,14.4,85.35,28.55,14.34,14.34,19.21,5.74,6.05,6.05,3.38,5.54,79.32,49.78,54.53,28.07,87.14,82.04,34.59,34.19,60.37,35.89,,,35.06,35.06,,,,33.48,34.47,35.5,41.74,45.54,27.49
405509,J. Aidoo,Joseph Aidoo,30.0,1995-09-29,Ghana,LaLiga,Celta de Vigo,https://cdn5.wyscout.com/photos/team/public/783_120x120.png,679dcd,2026-06-30,4000000.0,€4.0M,757,False,10.0,False,CB,"['RCB', 'CB']",right,181.0,80.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,6.05,42.67,16.8,26.44,14.01,14.4,59.1,55.04,14.34,14.34,21.49,26.68,93.15,66.35,12.2,35.89,58.68,33.77,27.06,87.59,63.9,36.15,35.84,22.26,18.1,48.75,,,35.06,35.06,,,,33.48,34.47,20.23,14.58,2.76,27.49
405620,N. Aguerd,Nayef Aguerd,29.0,1996-03-30,Morocco,"LaLiga, Ligue 1, Premier League",Olympique Marseille,https://cdn5.wyscout.com/photos/team/public/15_120x120.png,459dd7,2030-06-30,0.0,No disponible / 0 €,2022,False,9.479723046488624,False,CB,['LCB'],left,190.0,76.0,False,False,False,Ball-playing CB,CB,49.88,50.94,24.01,76.64,59.2,42.01,26.44,14.01,14.4,81.73,84.81,36.91,30.16,72.9,66.45,18.49,19.57,80.92,74.98,75.95,77.07,17.53,90.4,81.2,75.46,36.17,31.43,22.54,47.24,,,35.06,35.06,,,,33.48,34.47,38.4,53.4,55.73,27.49
408386,C. Zesiger,Cédric Zesiger,27.0,1998-06-24,Switzerland,Bundesliga,Augsburg,https://cdn5.wyscout.com/photos/team/public/341_120x120.png,ad3f36,2027-06-30,5000000.0,€5.0M,1572,False,22.0,False,CB,['LCB3'],left,194.0,92.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,28.63,26.17,36.96,84.92,72.19,86.17,19.72,22.84,64.9,75.28,57.08,64.2,26.24,33.79,14.81,61.09,33.69,76.4,21.49,61.31,62.71,64.01,88.48,30.29,86.57,60.11,,,35.06,35.06,,,,33.48,34.47,63.74,44.52,81.9,71.57
409662,Unai Elgezabal,Unai Elgezabal Udondo,32.0,1993-04-25,Spain,LaLiga,Unknown team,,,,700000.0,€700K,989,False,10.0,False,CB,"['RCB', 'CB', 'RCMF']",right,185.0,74.0,False,False,False,Aerial dominant CB,CB,18.02,18.28,24.01,6.05,26.17,36.96,26.44,14.01,14.4,57.68,11.58,14.34,14.34,51.12,18.56,6.05,6.05,3.11,12.01,73.24,46.44,90.32,14.93,87.14,79.41,57.93,32.24,75.34,86.46,,,35.06,35.06,,,,33.48,34.47,56.1,26.29,43.32,27.49
413868,M. Pongračić,Marin Pongračić,28.0,1997-09-11,Croatia|Germany,SerieA,Fiorentina,https://cdn5.wyscout.com/photos/team/public/78_120x120.png,4a18ae,2029-06-30,7000000.0,€7.0M,2469,False,29.0,False,CB,"['RCB3', 'CB', 'RCB']",right,193.0,85.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,33.02,52.79,9.61,26.44,39.74,48.49,74.55,46.17,14.34,14.34,46.81,35.55,56.44,71.91,59.92,44.01,52.31,67.79,72.53,21.4,33.04,8.25,52.19,7.59,43.71,39.4,,,35.06,35.06,,,,33.48,34.47,87.18,60.67,43.32,27.49
414054,J. Chabot,Jeff Chabot,27.0,1998-02-12,Germany|France,Bundesliga,Stuttgart,https://cdn5.wyscout.com/photos/team/public/96_120x120.png,d13626,2028-06-30,9000000.0,€9.0M,2354,False,30.0,False,CB,"['LCB', 'CB']",left,195.0,95.0,False,False,False,Ball-playing CB,CB,76.81,76.94,59.07,63.79,75.47,71.69,26.44,14.01,14.4,78.29,85.15,14.34,14.34,83.89,79.12,26.24,33.79,54.82,77.75,60.9,76.57,80.27,23.92,76.41,85.52,33.49,34.19,61.53,64.39,,,35.06,35.06,,,,33.48,34.47,67.93,88.87,58.62,27.49
414278,L. Ritzka,Lars Ritzka,27.0,1998-05-07,Germany,Bundesliga,St. Pauli,https://cdn5.wyscout.com/photos/team/public/343_120x120.png,,,900000.0,€900K,903,False,21.0,False,CB,"['LCB3', 'LWB']",left,185.0,77.0,False,True,False,Ball-stealing CB,CB,74.36,74.36,24.01,33.02,94.1,6.52,26.44,14.01,77.77,5.38,9.68,42.82,70.43,45.06,50.14,6.05,6.05,23.14,51.56,58.68,86.84,24.13,82.61,6.42,12.88,98.39,55.16,65.98,24.57,,,35.06,35.06,,,,33.48,34.47,56.1,51.6,2.76,27.49
414318,T. Becker,Timo Becker,28.0,1997-03-25,Germany,Bundesliga,Schalke 04,https://cdn5.wyscout.com/photos/team/public/8_120x120.png,265fa5,,2000000.0,€2.0M,2485,False,28.0,False,CB,"['RCB3', 'RWB']",right,190.0,88.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,14.99,26.17,36.96,74.18,66.46,79.78,8.33,4.14,59.95,73.34,20.56,27.14,52.67,71.44,51.62,47.09,28.98,42.17,25.14,66.91,12.08,8.09,68.44,7.59,52.1,52.39,,,35.06,35.06,,,,33.48,34.47,5.45,15.64,13.34,27.49
414367,M. Friedl,Marco Friedl,27.0,1998-03-16,Austria,Bundesliga,Werder Bremen,https://cdn5.wyscout.com/photos/team/public/93_120x120.png,204329,2028-06-30,7500000.0,€7.5M,2599,False,28.0,False,CB,"['CB', 'RCB', 'LB']",left,187.0,82.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,71.31,52.79,9.61,26.44,39.74,32.36,68.16,57.24,37.9,42.96,57.71,46.82,72.1,51.05,19.15,41.78,75.02,72.36,79.53,45.83,46.08,41.48,79.12,51.07,66.49,80.59,,,35.06,35.06,,,,33.48,34.47,38.22,50.47,78.12,61.24
414515,M. Leitsch,Maxim Leitsch,27.0,1998-05-18,Germany,Bundesliga,Mainz 05,https://cdn5.wyscout.com/photos/team/public/332_120x120.png,d22d1f,2026-06-30,1500000.0,€1.5M,616,False,12.0,False,CB,"['LCB3', 'CB']",left,188.0,75.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,6.05,26.17,36.96,26.44,14.01,14.4,15.63,32.14,52.89,56.46,16.97,51.28,61.31,60.59,25.15,72.1,37.93,89.43,65.28,85.62,28.3,78.05,97.03,27.18,93.68,30.3,,,35.06,35.06,,,,33.48,34.47,75.54,60.67,69.75,27.49
416488,M. Sarr,Malang Sarr,26.0,1999-01-23,France|Senegal,Ligue 1,Lens,https://cdn5.wyscout.com/photos/team/public/66_120x120.png,d72f25,2026-06-30,4000000.0,€4.0M,2514,False,29.0,False,CB,"['LCB3', 'CB', 'LCB']",left,183.0,85.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,17.69,20.39,46.18,26.44,14.01,14.4,58.33,59.84,71.51,42.96,40.78,58.96,61.31,21.82,36.04,65.65,47.89,10.38,28.43,53.71,65.89,30.16,29.57,32.24,55.33,54.99,,,35.06,35.06,,,,33.48,34.47,26.94,29.26,13.34,27.49
416730,I. Konaté,Ibrahima Konaté,26.0,1999-05-25,France|Mali,Premier League,Liverpool,https://cdn5.wyscout.com/photos/team/public/24_120x120.png,ca0f0f,2026-06-30,45000000.0,€45.0M,2932,False,32.0,False,CB,['RCB'],right,194.0,95.0,False,False,False,Ball-playing CB,CB,18.02,18.28,24.01,26.13,26.17,36.96,59.76,66.46,71.94,78.98,74.13,97.89,32.42,64.63,57.77,41.25,36.08,77.77,68.82,59.81,66.23,78.79,54.27,56.47,61.57,26.89,38.35,33.35,28.41,,,35.06,35.06,,,,33.48,34.47,52.36,59.22,26.07,27.49
417127,Igor Zubeldía,Igor Zubeldía Elorza,28.0,1997-03-30,Spain,LaLiga,Basque Country,https://cdn5.wyscout.com/photos/team/public/g35492_120x120.png,,2029-06-30,22000000.0,€22.0M,2646,False,29.0,False,CB,"['RCB', 'LCB']",right,181.0,73.0,False,False,False,Aerial dominant CB,CB,18.02,18.28,24.01,17.69,33.73,25.96,26.44,14.01,14.4,42.33,46.47,14.34,14.34,34.24,31.28,49.64,39.76,62.42,45.22,31.84,64.3,75.36,44.77,30.93,63.68,57.56,66.8,35.38,20.67,,,35.06,35.06,,,,33.48,34.47,78.58,27.41,60.31,61.24
419553,S. Nsoki,Stanley Nsoki,26.0,1999-04-09,France|Congo DR,Bundesliga,Union Berlin,https://cdn5.wyscout.com/photos/team/public/1129_120x120.png,c22b24,,2500000.0,€2.5M,1223,False,18.0,True,CB,"['LCB', 'LB', 'LCB3']",left,184.0,83.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,48.61,52.79,9.61,26.44,66.46,71.94,34.25,47.69,97.89,56.99,46.81,70.68,47.01,77.19,29.31,75.7,21.87,46.72,48.29,40.87,8.82,8.57,80.46,39.97,81.06,40.96,,,35.06,35.06,,,,33.48,34.47,25.26,12.27,54.23,27.49
419697,Diogo Leite,Diogo Filipe Monteiro Pinto Leite,26.0,1999-01-23,Portugal,Bundesliga,Union Berlin,https://cdn5.wyscout.com/photos/team/public/1129_120x120.png,c22b24,,15000000.0,€15.0M,2465,False,27.0,False,CB,"['LCB3', 'LCB']",left,190.0,82.0,False,False,False,Ball-stealing CB,CB,47.82,48.68,59.07,78.78,70.15,30.36,26.44,39.74,14.4,20.04,22.33,71.51,60.97,47.61,66.0,66.13,56.96,17.68,66.82,43.55,76.2,61.92,41.44,42.1,66.62,85.31,39.05,87.48,60.11,,,35.06,35.06,,,,33.48,34.47,52.03,82.27,22.54,27.49
420559,M. Guéhi,Marc Guéhi,25.0,2000-07-13,Côte d'Ivoire|England,Premier League,Crystal Palace,https://cdn5.wyscout.com/photos/team/public/313_120x120.png,255da5,2026-06-30,38000000.0,€38.0M,3372,False,34.0,False,CB,['LCB3'],right,182.0,82.0,False,False,False,Ball-playing CB,CB,53.63,54.81,24.01,58.77,63.12,49.01,68.55,77.92,77.02,33.77,33.22,58.02,61.69,61.4,68.31,65.16,77.76,58.05,72.23,20.81,51.83,59.97,38.62,32.05,48.84,38.65,74.19,43.12,18.07,,,35.06,35.06,,,,33.48,34.47,33.36,66.23,51.55,61.24
420587,T. Borevković,Toni Borevković,27.0,1997-06-18,Croatia,Liga Portuguesa,Vitória Guimarães,https://cdn5.wyscout.com/photos/team/public/160_120x120.png,,2026-06-30,3000000.0,€3.0M,2776,False,28.0,False,CB,"['RCB', 'LCB']",right,193.0,83.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,55.06,20.39,46.18,26.44,14.01,14.4,76.47,55.68,71.51,32.42,71.48,57.11,93.15,18.91,21.75,47.62,36.84,11.69,81.92,41.08,38.91,31.8,25.08,53.28,51.59,52.39,,,35.06,35.06,,,,33.48,34.47,38.6,55.11,57.5,27.49
420903,C. Kipré,Cédric Kipré,28.0,1996-12-09,France|Côte d'Ivoire,Ligue 1,Ipswich Town,https://cdn5.wyscout.com/photos/team/public/316_120x120.png,0000FF,2027-06-30,2500000.0,€2.5M,1824,False,20.0,True,CB,"['LCB', 'RCB', 'RCB3']",right,196.0,95.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,22.1,39.84,19.5,26.44,61.19,71.94,64.17,53.46,62.69,67.15,60.35,45.26,49.64,80.03,55.63,48.56,42.96,43.64,38.38,81.43,28.3,22.95,81.56,17.84,82.96,80.9,,,35.06,35.06,,,,33.48,34.47,59.6,46.31,48.42,68.75
421820,S. Bornauw,Sebastiaan Bornauw,26.0,1999-03-22,Belgium,Bundesliga,Leeds United,https://cdn5.wyscout.com/photos/team/public/786_120x120.png,344890,2026-06-30,7000000.0,€7.0M,707,False,13.0,False,CB,"['RCB', 'CB']",right,191.0,83.0,False,False,False,Aerial dominant CB,CB,81.98,82.17,83.82,48.61,83.02,71.69,26.44,14.01,14.4,52.64,17.16,97.89,53.92,40.11,9.51,93.15,38.29,28.84,9.18,28.24,58.93,5.13,57.57,44.84,81.88,60.33,64.83,68.07,88.86,,,35.06,35.06,,,,33.48,34.47,67.93,5.25,62.59,27.49
421860,D. O'Shea,Dara O'Shea,26.0,1999-03-04,Republic of Ireland,Premier League,Ipswich Town,https://cdn5.wyscout.com/photos/team/public/316_120x120.png,0000FF,2030-06-30,0.0,No disponible / 0 €,2674,False,27.0,False,CB,"['RCB', 'RB', 'CB']",right,188.0,74.0,False,False,False,Ball-stealing CB,CB,18.02,18.28,24.01,16.42,33.73,25.96,83.28,56.45,48.49,27.09,17.33,52.89,48.74,39.8,40.03,41.25,14.75,3.58,39.29,55.55,52.77,60.75,56.25,53.08,72.71,72.92,18.82,82.16,88.42,,,35.06,35.06,,,,33.48,34.47,18.94,59.22,40.32,27.49
423623,Pau Torres,Pau Francisco Torres,28.0,1997-01-16,Spain,Premier League,Aston Villa,https://cdn5.wyscout.com/photos/team/public/32_120x120.png,821837,2028-06-30,45000000.0,€45.0M,1939,False,22.0,False,CB,['LCB'],left,191.0,80.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,19.35,33.73,25.96,26.44,14.01,39.37,71.27,57.38,14.34,14.34,75.35,59.58,41.25,41.97,76.11,64.79,35.0,3.59,22.07,73.56,11.81,7.11,7.42,2.82,14.91,29.84,,,35.06,35.06,,,,33.48,34.47,4.65,10.55,9.17,27.49
423934,R. Nicolaisen,Rasmus Nicolaisen,28.0,1997-03-16,Denmark,Ligue 1,Toulouse,https://cdn5.wyscout.com/photos/team/public/71_120x120.png,634077,,6000000.0,€6.0M,1052,False,13.0,False,CB,['LCB3'],left,191.0,81.0,False,False,False,Aerial dominant CB,CB,18.02,18.28,24.01,26.13,26.17,36.96,26.44,14.01,14.4,58.89,23.28,14.34,14.34,65.25,22.84,93.15,45.59,7.13,13.18,89.09,62.32,92.68,25.47,82.89,88.24,17.79,47.63,31.17,28.41,,,35.06,35.06,,,,33.48,34.47,81.0,63.46,64.55,27.49
425510,Éder Militão,Éder Gabriel Militão,27.0,1998-01-18,Brazil|Spain,LaLiga,Real Madrid,https://cdn5.wyscout.com/photos/team/public/41_120x120.png,313131,2028-06-30,60000000.0,€60.0M,902,False,10.0,False,CB,"['RCB', 'LCB']",right,186.0,78.0,False,False,False,Aerial dominant CB,CB,73.51,73.57,24.01,77.08,23.8,82.55,82.82,14.01,14.4,72.51,56.33,14.34,14.34,71.66,36.0,93.15,30.15,22.75,24.6,57.47,71.23,35.75,58.01,45.61,62.88,27.91,36.73,18.92,50.31,,,35.06,35.06,,,,33.48,34.47,70.89,51.6,48.42,27.49
426425,L. Østigård,Leo Skiri Østigård,25.0,1999-11-28,Norway,"Bundesliga, Ligue 1, SerieA",Genoa,https://cdn5.wyscout.com/photos/team/public/337_120x120.png,088dde,2027-06-30,8000000.0,€8.0M,3027,False,11.405351833498514,True,CB,"['LCB', 'CB']",right,182.0,81.0,False,False,False,Aerial dominant CB,CB,71.23,71.49,64.99,42.21,76.72,58.5,26.44,48.7,55.52,53.72,58.83,50.03,28.89,35.9,44.97,17.45,12.52,13.19,48.76,63.4,72.17,8.17,36.11,72.49,89.64,43.11,26.42,62.67,49.44,,,35.06,35.06,,,,33.48,34.47,82.61,20.21,41.85,59.37
426558,A. Bastoni,Alessandro Bastoni,26.0,1999-04-13,Italy,SerieA,Internazionale,https://cdn5.wyscout.com/photos/team/public/79_120x120.png,2862a2,,70000000.0,€70.0M,2593,False,32.0,False,CB,['LCB3'],left,190.0,75.0,False,False,False,Ball-playing CB,CB,61.88,62.74,69.58,27.63,56.08,67.27,74.18,80.81,100.0,61.18,86.87,67.97,100.0,95.16,89.05,77.86,73.64,84.92,91.61,48.62,70.43,75.36,23.43,65.07,41.76,38.0,70.38,13.98,9.49,,,35.06,35.06,,,,33.48,34.47,87.8,84.15,40.32,59.67
426564,M. Gabbia,Matteo Gabbia,26.0,1999-10-21,Italy,SerieA,Milan,https://cdn5.wyscout.com/photos/team/public/1_120x120.png,d02214,2029-06-30,8000000.0,€8.0M,3020,False,33.0,False,CB,"['CB', 'RCB']",right,185.0,78.0,False,False,False,Low-impact CB,CB,43.0,43.53,54.32,48.61,49.51,36.96,26.44,14.01,32.36,92.0,63.43,52.89,31.63,70.91,36.32,93.15,13.92,32.71,29.13,31.47,7.16,54.53,47.54,53.29,44.02,8.69,2.82,26.09,60.11,,,35.06,35.06,,,,33.48,34.47,41.01,14.19,26.07,27.49
427012,M. Kumbulla,Marash Kumbulla,25.0,2000-02-08,Italy|Albania,LaLiga,Mallorca,https://cdn5.wyscout.com/photos/team/public/46_120x120.png,FF0000,2027-06-30,4500000.0,€4.5M,2518,False,28.0,True,CB,['RCB'],right,191.0,78.0,False,False,False,Aerial dominant CB,CB,61.88,62.74,24.01,42.94,75.47,46.18,26.44,14.01,14.4,31.05,21.69,37.9,33.93,23.4,16.84,41.25,14.75,28.3,22.37,86.25,55.36,75.36,85.32,57.92,47.77,48.47,20.18,37.53,66.33,,,35.06,35.06,,,,33.48,34.47,39.77,37.85,51.55,27.49
429990,João Basso,João Othavio Basso,28.0,1997-01-13,Brazil|Italy,Liga Portuguesa,Santos,https://cdn5.wyscout.com/photos/team/public/244_120x120.png,,2026-12-31,2000000.0,€2.0M,1192,False,12.0,False,CB,"['RCB3', 'CB']",right,187.0,74.0,False,False,False,Ball-playing CB,CB,66.9,67.49,73.41,26.13,78.75,46.18,26.44,14.01,14.4,43.35,35.51,71.51,56.99,76.24,70.12,80.84,73.36,50.13,67.44,19.71,53.87,44.37,18.62,22.85,33.79,54.24,2.82,44.35,58.54,,,35.06,35.06,,,,33.48,34.47,60.95,13.26,34.17,27.49
430072,R. Pantalon,Renato Pantalon,27.0,1997-10-27,Croatia,Liga Portuguesa,Estrela Amadora,https://cdn5.wyscout.com/photos/team/public/g-12861_120x120.png,,2026-06-30,500000.0,€500K,1567,False,21.0,False,CB,"['RCB3', 'RCB']",right,194.0,86.0,False,False,False,Aerial dominant CB,CB,18.02,18.28,24.01,71.31,42.67,16.8,26.44,39.74,14.4,41.44,15.19,14.34,14.34,57.56,25.15,6.05,6.05,2.29,16.16,58.23,56.38,19.99,51.68,57.03,64.46,62.31,10.63,54.96,80.08,,,35.06,35.06,,,,33.48,34.47,27.72,8.04,23.33,27.49
430364,Zé Pedro,José Pedro da Silva Figueiredo Freitas,27.0,1997-06-06,Portugal,"Liga Portuguesa, SerieA",Porto,https://cdn5.wyscout.com/photos/team/public/157_120x120.png,1e6ae3,2027-06-30,3000000.0,€3.0M,2062,False,17.29776915615907,False,CB,"['RCB', 'RCB3', 'CB']",right,187.0,80.0,False,False,False,Low-impact CB,CB,18.02,18.28,24.01,33.02,29.6,31.51,26.44,50.17,66.58,59.24,62.3,79.71,54.4,77.55,71.2,41.25,15.94,43.18,66.55,87.71,19.98,65.28,75.37,81.68,25.79,14.64,15.13,9.02,10.61,,,35.06,35.06,,,,99.4,34.47,49.37,41.36,17.14,27.49
