id,name,full_name,age,birth_date,passport_country_names,league,current_team_name,current_team_logo,current_team_color,contract_expires,market_value,market_value_str,minutes_on_field,low_minutes_flag,total_matches,on_loan,main_position,positions_clean,foot,height,weight,goals_avg,non_penalty_goal_avg,head_goals_avg,shots_on_target_percent,shot_efficiency_avg,xg_shot_avg,assists_avg,xg_assist_avg,key_passes_avg,accurate_passes_percent,accurate_pass_avg,accurate_crosses_percent,accurate_crosses_avg,successful_progressive_pass_percent,accurate_progressive_pass_avg,successful_dribbles_percent,dribble_efficiency,progressive_run_avg,real_progression,duels_won,duels_won_avg,offensive_duels_won,defensive_duels_won,aerial_duels_won,aerial_duels_won_avg,successful_defensive_actions_avg,tackle_avg,interceptions_avg,shot_block_avg,conceded_goals_avg,shots_against_avg,save_percent,xg_save_avg,prevented_goals_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,direct_free_kick_taker,direct_free_kicks_on_target_percent,corner_taker,penalty_taker,penalties_conversion_percent,fouls_avg,foul_suffered_avg,yellow_cards_avg,red_cards_avg,player_role
-134973,J. Greaves,Jacob Greaves,25.0,2000-09-12,England,Premier League,Ipswich Town,https://cdn5.wyscout.com/photos/team/public/316_120x120.png,0000FF,,15000000.0,€15.0M,1733,False,18.0,False,CB,"['LCB', 'LCB3', 'LB']",left,193.0,86.0,0.05,0.05,0.05,25.0,0.020000000000000007,0.029999999999999995,0.0,0.0,0.0,88.06,32.564588,0.0,0.0,68.18,3.8930780000000005,62.5,0.2625,0.52,6.23,60.39,7.995636000000001,41.93999999999999,60.87,73.4,3.58192,8.67,0.16,5.61,0.88,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.68,0.78,0.21,0.0,Aerial dominant CB
-134698,C. Riedel,Clemens Riedel,22.0,2003-07-19,Germany,LaLiga,Espanyol,https://cdn5.wyscout.com/photos/team/public/43_120x120.png,0270da,2029-06-30,2000000.0,€2.0M,545,True,6.0,False,CB,"['RCB', 'LCB']",right,186.0,77.0,0.0,0.0,0.0,33.33,-0.01,0.01,0.0,0.01,0.0,90.22,41.122276,100.0,0.17,66.67,4.293548,100.0,0.17,0.66,7.1000000000000005,68.75,9.081875000000002,25.0,86.11,62.5,2.4749999999999996,9.41,0.17,4.13,0.66,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.5,0.33,0.17,0.0,No role assigned
-134678,M. Rosenfelder,Max Rosenfelder,22.0,2003-02-10,Germany,Bundesliga,Freiburg,https://cdn5.wyscout.com/photos/team/public/338_120x120.png,ea3955,,500000.0,€500K,1103,False,22.0,False,RB,"['RB', 'LCB', 'RCB']",right,186.0,76.0,0.08,0.08,0.0,25.0,0.06,0.02,0.0,0.029999999999999995,0.0,88.04,36.633444000000004,0.0,0.0,62.5,2.85625,41.67,0.8167320000000001,1.88,6.45,52.84,7.587824,36.73,75.38,32.43,0.979386,8.4,0.08,4.32,0.65,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.41,0.65,0.16,0.0,Low-impact full-back
-134671,R. Wagner,Robert Wagner,22.0,2003-07-14,Germany,Bundesliga,Holstein Kiel,https://cdn5.wyscout.com/photos/team/public/4125_120x120.png,0000ff,,3000000.0,€3.0M,319,True,10.0,False,MF,"['LCMF', 'RCMF', 'RCMF3']",right,181.0,80.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-134636,D. Huseinbašić,Denis Huseinbašić,24.0,2001-07-03,Germany|Bosnia and Herzegovina,Bundesliga,Köln,https://cdn5.wyscout.com/photos/team/public/335_120x120.png,da352d,,4000000.0,€4.0M,538,True,9.0,False,DMF,"['DMF', 'LCMF', 'LCMF3']",right,184.0,77.0,0.0,0.0,0.0,0.0,-0.030000000000000002,0.030000000000000002,0.0,0.05,0.33,94.06,44.998304000000005,0.0,0.0,87.5,3.50875,100.0,0.17,0.84,4.85,59.02,6.02004,54.55,68.75,60.0,0.504,5.52,0.0,1.84,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.0,1.34,0.17,0.0,No role assigned
-134552,Kevin Carlos,Kevin Carlos Omoruyi Benjamin,24.0,2001-04-10,Spain|Nigeria,Ligue 1,Nice,https://cdn5.wyscout.com/photos/team/public/63_120x120.png,,2030-06-30,2000000.0,€2.0M,517,True,7.0,False,FW,['CF'],right,186.0,98.0,0.0,0.0,0.0,50.0,-0.33,0.33,0.0,0.04,0.17,71.43,7.835871000000001,100.0,0.17,55.56,0.8722920000000001,66.67,0.6933680000000001,0.52,2.09,40.65,8.703165,36.54,28.57,59.38,3.3074660000000007,1.91,0.17,1.04,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,2.96,1.74,0.17,0.0,No role assigned
-134532,Kwon Hyeok-Kyu,Hyeok-Kyu Kwon,24.0,2001-03-13,Korea Republic,Ligue 1,Nantes,https://cdn5.wyscout.com/photos/team/public/557_120x120.png,2e7134,2028-06-30,750000.0,€750K,650,False,10.0,False,DMF,"['DMF', 'RCMF']",right,192.0,75.0,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,0.0,0.0,86.17,22.430051000000002,0.0,0.0,47.06,1.1059100000000002,0.0,0.0,0.0,2.35,54.95,6.9237,42.86,56.52,62.5,1.3875,8.72,0.97,4.15,0.69,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.38,1.25,0.28,0.0,Ball-winning midfielder
-134492,P. Dorgu,Patrick Chinazaekpere Dorgu,21.0,2004-10-26,Denmark|Nigeria,"Premier League, SerieA",Manchester United,https://cdn5.wyscout.com/photos/team/public/22_120x120.png,de3023,2029-06-30,12000000.0,€12.0M,2937,False,18.737146748382703,False,LB,['LWB'],left,185.0,64.0,0.059679945522642164,0.059679945522642164,0.029839972761321082,25.875144705481784,0.016891385767790278,0.042788559754851886,0.0585257065032346,0.08721144024514811,0.5857371467483827,80.44292475314947,26.867873871730705,37.36825331971399,1.2954187861495907,72.06232209737828,3.6439563279302307,62.50405175348996,1.8567917127084508,1.9583656792645554,7.015039155600953,53.492264215185564,12.212229280628994,49.45505277494041,64.0494654409261,52.37014640789921,1.798055958273905,8.702012257405515,0.3978515491998638,3.6183656792645555,0.08836567926455569,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.4093258426966293,2.570800136193395,0.2421144024514811,0.028685733741913518,Defensive full-back
-134487,E. Dinkçi,Eren Sami Dinkçi,23.0,2001-12-13,Germany|Türkiye,Bundesliga,Freiburg,https://cdn5.wyscout.com/photos/team/public/338_120x120.png,ea3955,,12000000.0,€12.0M,959,False,22.0,False,AM,"['AMF', 'RAMF', 'RCMF3']",right,188.0,70.0,0.0,0.0,0.0,27.27,-0.13,0.13,0.0,0.07,0.28,69.89,17.647225000000002,14.29,0.281513,52.94,2.5358259999999997,32.0,0.752,1.78,6.57,37.21,6.005694000000001,25.35,59.32,18.75,0.28125,6.66,0.09,3.28,0.09,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.47,0.28,0.19,0.0,Box-to-box attacking midfielder
-134428,S. Otoa,Sebastian Otoa,21.0,2004-05-13,Denmark,SerieA,Genoa,https://cdn5.wyscout.com/photos/team/public/92_120x120.png,081f47,2027-06-30,350000.0,€350K,239,True,4.0,False,CB,"['RCB', 'LCB']",right,198.0,75.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-134252,L. Colwill,Levi Colwill,22.0,2003-02-26,England,Premier League,Chelsea,https://cdn5.wyscout.com/photos/team/public/25_120x120.png,004592,2029-06-30,50000000.0,€50.0M,2406,False,24.0,False,CB,"['LCB', 'RCB']",left,187.0,83.0,0.07,0.07,0.04,30.0,0.010000000000000016,0.05999999999999999,0.0,0.01,0.0,90.89,55.960973,23.08,0.11309200000000001,73.52,6.021287999999999,60.0,0.114,0.56,8.75,64.18,8.041754000000001,51.72,69.63,62.75,2.3970499999999997,6.77,0.11000000000000001,3.14,0.45,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.01,0.45,0.22000000000000003,0.0,Ball-playing CB
-134251,B. Humphreys,Bashir Humphreys,22.0,2003-03-15,England|Uganda,Premier League,Burnley,https://cdn5.wyscout.com/photos/team/public/318_120x120.png,621239,2027-06-30,4800000.0,€4.8M,7,True,1.0,False,LB,['LB5'],left,186.0,79.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-134230,O. Bobb,Oscar Bobb,22.0,2003-07-12,Norway|Gambia,Premier League,Manchester City,https://cdn5.wyscout.com/photos/team/public/23_120x120.png,333333,2029-06-30,25000000.0,€25.0M,559,False,12.0,False,RW,"['RW', 'RAMF', 'RWF']",left,172.0,65.0,0.0,0.0,0.0,0.0,-0.06,0.06,0.16,0.12,0.32,87.27,30.911034,37.5,0.48375,75.0,2.8949999999999996,66.67,2.900145,3.7,7.56,44.63,8.693924,41.89,50.0,57.14,0.6456819999999999,5.96,0.16,3.06,0.0,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.81,1.45,0.16,0.0,Defensive winger
-134042,Diego Collado,Diego Collado Raya,23.0,2001-01-09,Spain,Liga Portuguesa,Gil Vicente,https://cdn5.wyscout.com/photos/team/public/1535_120x120.png,ff0000,2027-06-30,800000.0,€800K,53,True,5.0,False,RW,"['RW', 'RWF', 'RAMF']",right,183.0,67.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-134027,Rodrigo Pinheiro,Rodrigo Pinheiro Ferreira,22.0,2002-08-28,Portugal,Liga Portuguesa,Famalicão,https://cdn5.wyscout.com/photos/team/public/4103_120x120.png,081a35,2028-06-30,1300000.0,€1.3M,2112,False,28.0,False,RB,"['RB', 'LB']",right,183.0,80.0,0.0,0.0,0.0,9.09,-0.04,0.04,0.09,0.06,0.38,75.97,25.996933999999996,32.79,0.8525400000000001,68.21,5.027077,63.83,1.2766,1.79,9.16,59.5,9.20465,50.98,66.67,62.790000000000006,1.149057,9.38,0.3,4.13,0.17,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.58,1.32,0.21,0.0,Defensive full-back
-134018,C. Akpa,Clément Akpa,23.0,2001-11-24,France|Côte d'Ivoire,Ligue 1,Auxerre,https://cdn5.wyscout.com/photos/team/public/20_120x120.png,,2028-06-30,800000.0,€800K,2981,False,33.0,False,CB,"['LCB3', 'LCB']",left,181.0,68.0,0.0,0.0,0.0,14.29,-0.01,0.01,0.03,0.02,0.03,86.22,35.712324,33.33,0.059993999999999985,67.94,5.374054,86.67,0.390015,0.85,8.76,63.04,7.520671999999999,62.5,69.41,54.74,1.5710380000000004,7.61,0.08999999999999998,3.96,0.48,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.45,1.27,0.17999999999999997,0.0,Low-impact CB
-134000,L. Santos,Luís Miguel Castelo dos Santos,24.0,2000-01-20,Portugal,Liga Portuguesa,FC Košice,https://cdn5.wyscout.com/photos/team/public/g-12653_120x120.png,,2026-06-30,300000.0,€300K,573,False,12.0,False,LB,"['LB', 'RB', 'RW']",right,176.0,68.0,0.0,0.0,0.0,50.0,-0.02,0.02,0.16,0.22,0.31,78.19,23.089507000000005,55.56,1.572348,40.63,2.043689,37.04,1.570496,1.1,6.130000000000001,42.11,7.541901,32.73,51.28,63.64,1.100972,7.8500000000000005,0.63,4.08,0.47000000000000003,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.9400000000000001,1.1,0.47000000000000003,0.0,Attacking full-back
-133993,João Gonçalves,João Pedro Oliveira Gonçalves,24.0,2000-11-05,Portugal,Liga Portuguesa,Boavista,https://cdn5.wyscout.com/photos/team/public/166_120x120.png,,2027-06-30,700000.0,€700K,2393,False,24.0,False,GK,['GK'],right,188.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33,9.517095000000001,0.0,0.0,72.83,2.519918,0.0,0.0,0.0,3.4600000000000004,70.59,0.45177600000000007,0.0,33.33,90.0,0.342,1.69,0.0,1.65,0.0,1.35,4.1,66.97,1.41,0.06099999999999999,1.2,0.38,False,,False,False,0.0,0.0,0.11000000000000001,0.15,0.0,Ball-playing GK
-133880,Jota Gonçalves,João Paulo Marques Gonçalves,24.0,2000-06-17,Portugal,Liga Portuguesa,Vizela,https://cdn5.wyscout.com/photos/team/public/1547_120x120.png,,2026-06-30,500000.0,€500K,786,False,8.0,False,CB,['RCB'],right,186.0,76.0,0.0,0.0,0.0,50.0,-0.03,0.03,0.0,0.01,0.23,87.98,49.462356,50.0,0.115,78.21,6.984152999999999,100.0,0.23,0.69,9.62,58.68000000000001,8.127180000000001,56.25,68.09,50.0,2.635,8.59,0.34,4.58,0.69,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.37,1.15,0.23,0.0,Ball-playing CB
-133818,S. Dahl,Samuel Dahl,22.0,2003-03-04,Sweden,"Liga Portuguesa, SerieA",Benfica,https://cdn5.wyscout.com/photos/team/public/158_120x120.png,d00202,2029-06-30,2844155.8441558443,€2.8M,308,True,5.740259740259741,True,LB,"['LB', 'LAMF', 'RB']",left,171.0,72.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133800,S. Sow,Saïdou Sow,23.0,2002-07-04,Guinea|France,Ligue 1,Strasbourg,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,2028-06-30,2500000.0,€2.5M,1075,False,11.0,False,CB,"['RCB', 'RCB3', 'CB']",right,187.0,87.0,0.08,0.08,0.08,50.0,0.03,0.05,0.0,0.04,0.08,87.33,36.923124,0.0,0.0,73.49,5.107555,66.67,0.33335000000000004,0.33,7.28,59.26,8.035656,55.56,72.46,44.19,1.59084,9.46,0.17,5.11,1.17,,,0.0,0.0,,,,False,0.0,False,False,0.0,0.67,0.67,0.08,0.0,Ball-stealing CB
-133742,M. Elimbi,Marvin Elimbi,22.0,2003-02-20,France|Cameroon,Liga Portuguesa,Gil Vicente,https://cdn5.wyscout.com/photos/team/public/1535_120x120.png,ff0000,2028-06-30,0.0,No disponible / 0 €,497,True,11.0,False,CB,"['RCB', 'CB']",right,186.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.42,30.064567999999998,0.0,0.0,61.11,3.9843719999999996,0.0,0.0,0.54,7.06,60.61,7.242895,85.71,65.52,50.0,1.085,8.15,0.18,4.53,0.91,,,0.0,0.0,,,,False,0.0,False,False,0.0,2.35,0.54,0.36,0.0,No role assigned
-133653,A. Adli,Amine Adli,25.0,2000-05-10,France|Morocco,"Bundesliga, Premier League",Bournemouth,https://cdn5.wyscout.com/photos/team/public/1173_120x120.png,e75556,2028-06-30,30000000.0,€30.0M,1126,False,15.618117229129663,False,FW,"['CF', 'AMF', 'LW']",left,174.0,72.0,0.16177619893428064,0.16177619893428064,0.0,53.85,0.007353463587921855,0.15442273534635878,0.0,0.09559502664298401,0.39708703374777976,81.43,19.981707058614564,22.86,0.6387806749555949,82.86,2.315370373001776,55.17,1.2779253463587923,2.1545648312611014,4.948880994671403,40.78,6.714184348134991,34.18,65.12,40.0,1.758948490230906,3.757619893428064,0.24266429840142098,1.2795026642984015,0.0,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.198614564831261,0.5588632326820604,0.24266429840142098,0.0,Pressing forward
-133638,L. Sy,Lamine Sy,23.0,2002-08-10,France|Senegal,Ligue 1,Auxerre,https://cdn5.wyscout.com/photos/team/public/20_120x120.png,,,0.0,No disponible / 0 €,157,True,5.0,False,RB,['RB'],right,171.0,61.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133617,Q. Merlin,Quentin Merlin,23.0,2002-05-16,France,Ligue 1,Rennes,https://cdn5.wyscout.com/photos/team/public/64_120x120.png,d2321f,2028-06-30,10000000.0,€10.0M,2303,False,34.0,False,LWB,"['LWB', 'LB', 'LB5']",left,174.0,68.0,0.04,0.04,0.0,29.029999999999998,-0.08000000000000002,0.12000000000000001,0.08,0.1,0.4699999999999999,79.53,36.734907,25.69,1.094394,69.8,5.50722,62.26,1.2887819999999999,2.07,9.959999999999999,53.4,6.135660000000001,50.81,62.93000000000001,34.62,0.353124,6.64,0.04,3.75,0.39,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.4699999999999999,0.9399999999999998,0.0,0.0,Attacking wing-back
-133612,L. Doucet,Lohann Doucet,23.0,2002-09-14,France|Burkina Faso,Ligue 1,Paris,https://cdn5.wyscout.com/photos/team/public/3233_120x120.png,,2027-06-30,700000.0,€700K,111,True,4.0,False,MF,"['RCMF', 'DMF', 'LCMF3']",right,180.0,73.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133544,M. Abline,Matthis Abline,22.0,2003-03-28,France,Ligue 1,Nantes,https://cdn5.wyscout.com/photos/team/public/557_120x120.png,2e7134,2028-06-30,0.0,No disponible / 0 €,3233,False,36.0,False,FW,"['CF', 'LW']",right,182.0,81.0,0.25,0.22,0.03,31.71,-0.04999999999999999,0.3,0.08,0.1,0.36,70.33,10.690159999999999,22.81,0.362679,67.21,1.1425699999999999,61.54,2.227748,2.7,4.4,37.34,7.878740000000001,39.47,42.11,35.5,1.6684999999999999,2.31,0.17,1.25,0.03,,,0.0,0.0,,,,False,0.0,False,True,50.0,1.11,1.59,0.11,0.0,Creative forward
-133542,A. Diouf,Andy Alune Diouf,22.0,2003-05-17,France|Senegal,"Ligue 1, SerieA",Internazionale,https://cdn5.wyscout.com/photos/team/public/79_120x120.png,2862a2,2028-06-30,9000000.0,€9.0M,1681,False,24.43723973825104,False,LW,"['LW', 'LCMF3', 'LCMF']",left,187.0,81.0,0.0,0.0,0.0,14.810000000000002,-0.12667459845330162,0.12667459845330162,0.048720999405116004,0.10718619869125522,0.32155859607376563,85.23000000000002,32.44756294943487,27.27,0.1594345984533016,78.57,2.947566870910172,62.32,2.3015098536585366,3.3227721594289115,7.074289113622844,45.45,10.172813129089826,42.6,57.72,37.93,0.5876600273646639,6.207055324211779,0.0,2.4068173706127305,0.048720999405116004,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.5006067816775728,1.071861986912552,0.048720999405116004,0.0,Defensive winger
-133531,G. Doué,Guéla Doué,23.0,2002-10-17,France|Côte d'Ivoire,Ligue 1,Strasbourg,https://cdn5.wyscout.com/photos/team/public/g898_120x120.png,0f3078,2029-06-30,0.0,No disponible / 0 €,2814,False,31.0,False,RB,"['RB', 'RCB3', 'RWB']",right,187.0,84.0,0.03,0.03,0.0,41.67,-0.020000000000000004,0.05,0.13,0.03,0.22,86.36,44.138596,36.17,0.54255,75.17,7.065980000000001,59.62,0.9896919999999999,1.22,10.620000000000001,52.67,9.464799,41.82,61.11,56.52,2.079936,9.66,0.16,5.28,0.19,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.38,0.8,0.16,0.0,Defensive full-back
-133515,T. Barbieri,Tommaso Barbieri,23.0,2002-08-26,Italy,SerieA,Cremonese,https://cdn5.wyscout.com/photos/team/public/197_120x120.png,ff0000,,2000000.0,€2.0M,546,True,7.0,False,RWB,"['RWB', 'RB5']",right,181.0,73.0,0.0,0.0,0.0,16.67,-0.13,0.13,0.0,0.07,0.33,69.03,17.637165,19.05,0.65913,58.62,2.8020359999999997,71.43,1.6500330000000003,1.48,6.26,54.2,11.701780000000001,59.38,59.72,26.67,0.6587490000000001,11.87,0.66,4.12,0.66,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.65,1.48,0.16,0.0,No role assigned
-133444,A. Raimondo,Antonio Raimondo,21.0,2004-03-18,Italy,SerieA,Frosinone,https://cdn5.wyscout.com/photos/team/public/185_120x120.png,000080,2029-06-30,4500000.0,€4.5M,23,True,2.0,True,AM,"['AMF', 'CF']",left,185.0,75.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133270,D. Denoon,Daniel Denoon,21.0,2004-01-28,Switzerland,SerieA,Pisa,https://cdn5.wyscout.com/photos/team/public/189_120x120.png,0000ff,2027-06-30,0.0,No disponible / 0 €,124,True,2.0,True,CB,['RCB3'],right,187.0,87.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133202,Iván Romero,Iván Romero De Avila Araque,24.0,2001-04-10,Spain,LaLiga,Levante,https://cdn5.wyscout.com/photos/team/public/57_120x120.png,a6223f,2028-06-30,800000.0,€800K,822,False,10.0,False,FW,['CF'],right,173.0,68.0,0.44,0.44,0.0,36.84,0.030000000000000027,0.41,0.0,0.07,0.22,69.59,11.273579999999999,0.0,0.0,71.43,1.0928790000000002,55.56,1.644576,1.2,2.73,40.93,9.634922000000001,41.96,47.62,33.33,1.093224,4.05,0.0,1.86,0.11,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.86,3.28,0.11,0.0,Goal scoring forward
-133195,José Ángel Carmona,José Ángel Carmona Navarro,23.0,2002-01-29,Spain,LaLiga,Sevilla,https://cdn5.wyscout.com/photos/team/public/44_120x120.png,d22d28,2028-06-30,3500000.0,€3.5M,2977,False,33.0,False,RB,"['RB', 'LB']",right,184.0,80.0,0.030000000000000002,0.030000000000000002,0.0,26.670000000000005,0.0,0.030000000000000002,0.09,0.049999999999999996,0.27,80.37,31.440744,44.67999999999999,0.634456,59.13,3.719277000000001,67.16,1.3633479999999998,1.75,8.040000000000001,56.96,9.643328,54.40999999999999,59.11,60.0,1.272,10.19,0.6,4.78,0.33,,,0.0,0.0,,,,False,0.0,False,False,0.0,1.57,1.06,0.42,0.0,Defensive full-back
-133193,Danilo Veiga,Danilo Filipe De Melo Veiga,22.0,2002-09-25,Portugal|Brazil,"Liga Portuguesa, SerieA",Lecce,https://cdn5.wyscout.com/photos/team/public/187_120x120.png,,2027-06-30,0.0,No disponible / 0 €,2671,False,19.13290902283789,False,RB,"['RWB', 'RB', 'RB5']",right,183.0,75.0,0.0,0.0,0.0,8.556559341070761,-0.05,0.05,0.06813927368026958,0.07946836390864845,0.27300636465743167,71.77767128416322,21.066510039869968,40.00535380007487,1.2140029756578168,64.31035567203294,4.377654787428684,57.18575439910147,1.1555611673189903,1.245765630849869,8.052841632347436,52.534949457132164,10.515002897195373,42.71472107824784,64.09660801198054,49.36644702358667,1.680205784067289,9.365847997004867,0.2030063646574317,4.077690003743916,0.2062785473605391,,,0.0,0.0,,,,False,0.0,True,False,0.0,1.1832721827031076,1.7547660052414824,0.2389367278172969,0.03406963684013479,Defensive full-back
-133192,Darío Benavides,Darío  Benavides Fuentes,22.0,2003-01-12,Spain,LaLiga,La Louvière,https://cdn5.wyscout.com/photos/team/public/g39692_120x120.png,,,0.0,No disponible / 0 €,13,True,1.0,False,RB,['RB'],right,178.0,70.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133189,João Pinto,João Gonçalo Teixeira Pinto,21.0,2002-08-31,Portugal,Liga Portuguesa,Gil Vicente U23,https://cdn5.wyscout.com/photos/team/public/g-16612_120x120.png,,,0.0,No disponible / 0 €,4,True,1.0,False,MF,['LCMF3'],right,181.0,69.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133102,Biel,Gabriel Teixeira Aragão,24.0,2001-04-01,Brazil,Liga Portuguesa,Sporting CP,https://cdn5.wyscout.com/photos/team/public/159_120x120.png,39825e,2029-12-31,4000000.0,€4.0M,29,True,3.0,False,AM,"['AMF', 'LW', 'LWF']",right,170.0,62.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133095,Y. Okou,Yllan Okou,22.0,2002-12-23,France|Côte d'Ivoire,SerieA,Hellas Verona,https://cdn5.wyscout.com/photos/team/public/212_120x120.png,445395,2025-06-30,900000.0,€900K,6,True,1.0,True,CB,['LCB3'],left,189.0,78.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,No role assigned
-133085,M. Akliouche,Maghnes Akliouche,23.0,2002-02-25,France|Algeria,Ligue 1,Monaco,https://cdn5.wyscout.com/photos/team/public/68_120x120.png,c3322d,2028-06-30,25000000.0,€25.0M,2845,False,33.0,False,RW,"['RAMF', 'RW']",left,183.0,73.0,0.18999999999999997,0.16,0.0,33.85,-0.09000000000000005,0.28,0.28,0.2,0.85,84.89,33.242923999999995,39.62,0.6656159999999999,84.24,4.397327999999999,53.68,1.6157679999999999,3.42,8.64,42.94,7.402855999999999,41.06,58.38999999999999,7.89,0.09468,5.25,0.18999999999999997,2.31,0.06,,,0.0,0.0,,,,False,0.0,True,True,100.0,1.11,1.17,0.13,0.0,Goal-scoring winger
-132799,Pedri,Pedro González López,22.0,2002-11-25,Spain,LaLiga,Barcelona,https://cdn5.wyscout.com/photos/team/public/42_120x120.png,b61d4c,2030-06-30,80000000.0,€80.0M,2984,False,33.0,False,DMF,"['LDMF', 'LCMF3']",right,174.0,60.0,0.09,0.09,0.0,41.38,0.01999999999999999,0.07,0.12,0.15,0.6900000000000001,89.84,75.223032,41.03,0.484154,88.64,8.234656,74.67,1.6875419999999999,3.71,13.0,56.19,7.658697000000001,53.02000000000001,65.85,47.06,0.24000600000000002,6.64,0.12,3.2600000000000002,0.06,,,0.0,0.0,,,,False,0.0,True,False,0.0,0.36,1.33,0.09,0.03,Deep-lying playmaking midfielder
